user_id,daily_travel_km,electricity_usage_kwh,diet_type,shopping_score,carbon_footprint,electricity_mobile_kwh,electricity_laptop_kwh,electricity_desktop_kwh,electricity_tv_kwh,electricity_tablet_kwh,travel_aboveground_rail_km,travel_underground_rail_km,travel_bus_km,travel_auto_motorcycle_km
1986,34,514,Meat Consumer,8,5.490947967352605,25.7,102.8,128.5,179.9,77.1,5.1,6.8,10.2,11.9
1989,16,612,Meat Consumer,4,4.117985533338167,30.6,122.4,153,214.2,91.8,2.4,3.2,4.8,5.6
1992,56,487,Meat Consumer,5,1.5852641772098715,24.35,97.4,121.75,170.45,73.05,8.4,11.2,16.8,19.6
1995,25,965,Meat Consumer,3,5.236482636606951,48.25,193,241.25,337.75,144.75,3.75,5,7.5,8.75
1998,40,848,Meat Consumer,10,3.096401977774672,42.4,169.6,212,296.8,127.2,6,8,12,14
2001,50,209,Meat Consumer,2,1.5197079343494657,10.45,41.8,52.25,73.15,31.35,7.5,10,15,17.5
2004,63,451,Meat Consumer,6,1.8168661076404065,22.55,90.2,112.75,157.85,67.65,9.45,12.6,18.9,22.05
2007,50,444,Meat Consumer,6,4.945162463241564,22.2,88.8,111,155.4,66.6,7.5,10,15,17.5
2010,11,884,Meat Consumer,9,1.1351739981241444,44.2,176.8,221,309.4,132.6,1.65,2.2,3.3,3.85
2013,10,249,Meat Consumer,6,5.10813837632126,12.45,49.8,62.25,87.15,37.35,1.5,2,3,3.5
2016,28,603,Meat Consumer,3,1.4859651241631884,30.15,120.6,150.75,211.05,90.45,4.2,5.6,8.4,9.8
2019,91,954,Meat Consumer,10,1.6401845147812466,47.7,190.8,238.5,333.9,143.1,13.65,18.2,27.3,31.85
2022,60,566,Meat Consumer,10,2.248478497733797,28.3,113.2,141.5,198.1,84.9,9,12,18,21
2025,81,677,Meat Consumer,4,1.514451350904313,33.85,135.4,169.25,236.95,101.55,12.15,16.2,24.3,28.35
2028,6,366,Meat Consumer,10,2.230527265161905,18.3,73.2,91.5,128.1,54.9,0.9,1.2,1.8,2.1
2031,25,871,Meat Consumer,3,2.027595299808691,43.55,174.2,217.75,304.85,130.65,3.75,5,7.5,8.75
2034,22,494,Meat Consumer,10,0.7659985483912392,24.7,98.8,123.5,172.9,74.1,3.3,4.4,6.6,7.7
2037,2,746,Meat Consumer,3,5.1999677851682975,37.3,149.2,186.5,261.1,111.9,0.3,0.4,0.6,0.7
2040,50,384,Meat Consumer,9,3.357880640524298,19.2,76.8,96,134.4,57.6,7.5,10,15,17.5
2043,89,332,Meat Consumer,2,1.3736422375118784,16.6,66.4,83,116.2,49.8,13.35,17.8,26.7,31.15
2046,92,648,Meat Consumer,5,3.1227106946353462,32.4,129.6,162,226.8,97.2,13.8,18.4,27.6,32.2
2049,61,259,Meat Consumer,9,4.407023193027001,12.95,51.8,64.75,90.65,38.85,9.15,12.2,18.3,21.35
2052,44,122,Meat Consumer,8,1.199649996690062,6.1,24.4,30.5,42.7,18.3,6.6,8.8,13.2,15.4
2055,14,871,Meat Consumer,8,0.5607612155616183,43.55,174.2,217.75,304.85,130.65,2.1,2.8,4.2,4.9
2058,45,144,Meat Consumer,3,1.68941726970612,7.2,28.8,36,50.4,21.6,6.75,9,13.5,15.75
2061,54,627,Meat Consumer,6,4.785041008333979,31.35,125.4,156.75,219.45,94.05,8.1,10.8,16.2,18.9
2064,96,415,Meat Consumer,9,2.9166308425545173,20.75,83,103.75,145.25,62.25,14.4,19.2,28.8,33.6
2067,15,948,Meat Consumer,7,2.6820564379056395,47.4,189.6,237,331.8,142.2,2.25,3,4.5,5.25
2070,63,868,Meat Consumer,9,3.0676229918147935,43.4,173.6,217,303.8,130.2,9.45,12.6,18.9,22.05
2073,96,907,Meat Consumer,10,2.1552623223577263,45.35,181.4,226.75,317.45,136.05,14.4,19.2,28.8,33.6
2076,38,450,Meat Consumer,1,1.1222089702079137,22.5,90,112.5,157.5,67.5,5.7,7.6,11.4,13.3
2079,92,592,Meat Consumer,5,2.9850437137543713,29.6,118.4,148,207.2,88.8,13.8,18.4,27.6,32.2
2082,63,613,Meat Consumer,1,3.641819927278351,30.65,122.6,153.25,214.55,91.95,9.45,12.6,18.9,22.05
2085,91,898,Meat Consumer,1,4.319908595780703,44.9,179.6,224.5,314.3,134.7,13.65,18.2,27.3,31.85
2088,3,218,Meat Consumer,6,5.402154425543306,10.9,43.6,54.5,76.3,32.7,0.45,0.6,0.9,1.05
2091,60,411,Meat Consumer,9,4.688397778767817,20.55,82.2,102.75,143.85,61.65,9,12,18,21
2094,48,331,Meat Consumer,1,4.990623288094894,16.55,66.2,82.75,115.85,49.65,7.2,9.6,14.4,16.8
2097,64,796,Meat Consumer,5,0.9799954025147668,39.8,159.2,199,278.6,119.4,9.6,12.8,19.2,22.4
2100,48,546,Meat Consumer,9,3.1129759277428906,27.3,109.2,136.5,191.1,81.9,7.2,9.6,14.4,16.8
2103,32,637,Meat Consumer,9,1.1548323778198373,31.85,127.4,159.25,222.95,95.55,4.8,6.4,9.6,11.2
2106,19,367,Meat Consumer,5,3.7039079771562093,18.35,73.4,91.75,128.45,55.05,2.85,3.8,5.7,6.65
2109,95,329,Meat Consumer,5,2.0254911471252726,16.45,65.8,82.25,115.15,49.35,14.25,19,28.5,33.25
2112,75,233,Meat Consumer,1,2.6824474946621515,11.65,46.6,58.25,81.55,34.95,11.25,15,22.5,26.25
2115,87,728,Meat Consumer,7,1.077039234648176,36.4,145.6,182,254.8,109.2,13.05,17.4,26.1,30.45
2118,95,563,Meat Consumer,1,1.6786625685861045,28.15,112.6,140.75,197.05,84.45,14.25,19,28.5,33.25
2121,67,753,Meat Consumer,9,2.530071755594851,37.65,150.6,188.25,263.55,112.95,10.05,13.4,20.1,23.45
2124,92,617,Meat Consumer,4,1.2511537248578675,30.85,123.4,154.25,215.95,92.55,13.8,18.4,27.6,32.2
2127,77,366,Meat Consumer,4,5.086436718732168,18.3,73.2,91.5,128.1,54.9,11.55,15.4,23.1,26.95
2130,51,476,Meat Consumer,3,4.65920970657906,23.8,95.2,119,166.6,71.4,7.65,10.2,15.3,17.85
2133,59,185,Meat Consumer,2,1.3156580416208148,9.25,37,46.25,64.75,27.75,8.85,11.8,17.7,20.65
2136,85,884,Meat Consumer,1,3.7518866374963507,44.2,176.8,221,309.4,132.6,12.75,17,25.5,29.75
2139,80,836,Meat Consumer,9,3.6791786165257134,41.8,167.2,209,292.6,125.4,12,16,24,28
2142,40,419,Meat Consumer,3,1.6193450290679252,20.95,83.8,104.75,146.65,62.85,6,8,12,14
2145,1,439,Meat Consumer,7,4.440390375859792,21.95,87.8,109.75,153.65,65.85,0.15,0.2,0.3,0.35
2148,22,469,Meat Consumer,3,3.7111120010504326,23.45,93.8,117.25,164.15,70.35,3.3,4.4,6.6,7.7
2151,38,916,Meat Consumer,10,1.5275376615739573,45.8,183.2,229,320.6,137.4,5.7,7.6,11.4,13.3
2154,33,769,Meat Consumer,3,1.058584266736311,38.45,153.8,192.25,269.15,115.35,4.95,6.6,9.9,11.55
2157,29,418,Meat Consumer,4,3.145829162848443,20.9,83.6,104.5,146.3,62.7,4.35,5.8,8.7,10.15
2160,33,902,Meat Consumer,1,1.1189137212693723,45.1,180.4,225.5,315.7,135.3,4.95,6.6,9.9,11.55
2163,13,993,Meat Consumer,5,3.3402167605348065,49.65,198.6,248.25,347.55,148.95,1.95,2.6,3.9,4.55
2166,48,247,Meat Consumer,4,4.0511647378524245,12.35,49.4,61.75,86.45,37.05,7.2,9.6,14.4,16.8
2169,81,654,Meat Consumer,1,2.269154528820952,32.7,130.8,163.5,228.9,98.1,12.15,16.2,24.3,28.35
2172,13,419,Meat Consumer,4,1.57953025750601,20.95,83.8,104.75,146.65,62.85,1.95,2.6,3.9,4.55
2175,81,951,Meat Consumer,1,3.6403704024882546,47.55,190.2,237.75,332.85,142.65,12.15,16.2,24.3,28.35
2178,44,915,Meat Consumer,7,2.79197152771334,45.75,183,228.75,320.25,137.25,6.6,8.8,13.2,15.4
2181,81,406,Meat Consumer,3,0.598243003477112,20.3,81.2,101.5,142.1,60.9,12.15,16.2,24.3,28.35
2184,52,445,Meat Consumer,2,5.209171982513845,22.25,89,111.25,155.75,66.75,7.8,10.4,15.6,18.2
2187,92,927,Meat Consumer,1,2.547970048529211,46.35,185.4,231.75,324.45,139.05,13.8,18.4,27.6,32.2
2190,87,403,Meat Consumer,6,3.9111335453559724,20.15,80.6,100.75,141.05,60.45,13.05,17.4,26.1,30.45
2193,25,960,Meat Consumer,10,3.745114485876515,48,192,240,336,144,3.75,5,7.5,8.75
2196,80,427,Meat Consumer,8,3.093364753635093,21.35,85.4,106.75,149.45,64.05,12,16,24,28
2199,82,891,Meat Consumer,9,4.458977339017782,44.55,178.2,222.75,311.85,133.65,12.3,16.4,24.6,28.7
2202,48,575,Meat Consumer,5,2.404472467295055,28.75,115,143.75,201.25,86.25,7.2,9.6,14.4,16.8
2205,83,576,Meat Consumer,7,1.656311074762864,28.8,115.2,144,201.6,86.4,12.45,16.6,24.9,29.05
2208,84,152,Meat Consumer,6,4.579330142898343,7.6,30.4,38,53.2,22.8,12.6,16.8,25.2,29.4
2211,80,762,Meat Consumer,5,0.9121469093175417,38.1,152.4,190.5,266.7,114.3,12,16,24,28
2214,24,157,Meat Consumer,5,4.683489508794896,7.85,31.4,39.25,54.95,23.55,3.6,4.8,7.2,8.4
2217,89,839,Meat Consumer,2,2.5492002742028053,41.95,167.8,209.75,293.65,125.85,13.35,17.8,26.7,31.15
2220,66,974,Meat Consumer,6,1.9252633982300837,48.7,194.8,243.5,340.9,146.1,9.9,13.2,19.8,23.1
2223,33,845,Meat Consumer,5,5.498858189742305,42.25,169,211.25,295.75,126.75,4.95,6.6,9.9,11.55
2226,83,934,Meat Consumer,5,4.282003745304187,46.7,186.8,233.5,326.9,140.1,12.45,16.6,24.9,29.05
2229,98,867,Meat Consumer,5,4.7402931634734955,43.35,173.4,216.75,303.45,130.05,14.7,19.6,29.4,34.3
2232,42,386,Meat Consumer,2,3.2239900481674657,19.3,77.2,96.5,135.1,57.9,6.3,8.4,12.6,14.7
2235,46,109,Meat Consumer,2,0.5704527977929981,5.45,21.8,27.25,38.15,16.35,6.9,9.2,13.8,16.1
2238,54,486,Meat Consumer,8,2.327131490510628,24.3,97.2,121.5,170.1,72.9,8.1,10.8,16.2,18.9
2241,82,227,Meat Consumer,6,1.0328069157646493,11.35,45.4,56.75,79.45,34.05,12.3,16.4,24.6,28.7
2244,34,532,Meat Consumer,4,4.988212454213201,26.6,106.4,133,186.2,79.8,5.1,6.8,10.2,11.9
2247,61,251,Meat Consumer,1,1.7252945405769688,12.55,50.2,62.75,87.85,37.65,9.15,12.2,18.3,21.35
2250,76,985,Meat Consumer,1,5.186658398930751,49.25,197,246.25,344.75,147.75,11.4,15.2,22.8,26.6
2253,41,734,Meat Consumer,6,1.3558458559125919,36.7,146.8,183.5,256.9,110.1,6.15,8.2,12.3,14.35
2256,41,999,Meat Consumer,5,1.882350816428698,49.95,199.8,249.75,349.65,149.85,6.15,8.2,12.3,14.35
2259,44,298,Meat Consumer,7,4.586141167690141,14.9,59.6,74.5,104.3,44.7,6.6,8.8,13.2,15.4
2262,39,772,Meat Consumer,9,2.198241364341036,38.6,154.4,193,270.2,115.8,5.85,7.8,11.7,13.65
2265,32,775,Meat Consumer,8,4.878743715408163,38.75,155,193.75,271.25,116.25,4.8,6.4,9.6,11.2
2268,1,698,Meat Consumer,3,3.956070609788486,34.9,139.6,174.5,244.3,104.7,0.15,0.2,0.3,0.35
2271,37,246,Meat Consumer,2,1.6378355170180054,12.3,49.2,61.5,86.1,36.9,5.55,7.4,11.1,12.95
2274,23,930,Meat Consumer,3,3.1105042471275026,46.5,186,232.5,325.5,139.5,3.45,4.6,6.9,8.05
2277,99,749,Meat Consumer,8,2.6196240873217596,37.45,149.8,187.25,262.15,112.35,14.85,19.8,29.7,34.65
2280,20,380,Meat Consumer,1,0.5178064691219593,19,76,95,133,57,3,4,6,7
2283,32,706,Meat Consumer,3,4.410539239081126,35.3,141.2,176.5,247.1,105.9,4.8,6.4,9.6,11.2
2286,30,900,Meat Consumer,9,2.9627562095928064,45,180,225,315,135,4.5,6,9,10.5
2289,23,715,Meat Consumer,3,2.6806436685426043,35.75,143,178.75,250.25,107.25,3.45,4.6,6.9,8.05
2292,38,517,Meat Consumer,8,1.2644519644692598,25.85,103.4,129.25,180.95,77.55,5.7,7.6,11.4,13.3
2295,76,527,Meat Consumer,3,5.243532392157893,26.35,105.4,131.75,184.45,79.05,11.4,15.2,22.8,26.6
2298,96,418,Meat Consumer,1,1.7230011403026038,20.9,83.6,104.5,146.3,62.7,14.4,19.2,28.8,33.6
2301,64,333,Meat Consumer,6,4.467328690748049,16.65,66.6,83.25,116.55,49.95,9.6,12.8,19.2,22.4
2304,7,419,Meat Consumer,4,1.0264747617177217,20.95,83.8,104.75,146.65,62.85,1.05,1.4,2.1,2.45
2307,42,809,Meat Consumer,7,0.5328817530489711,40.45,161.8,202.25,283.15,121.35,6.3,8.4,12.6,14.7
2310,60,645,Meat Consumer,5,0.5124871463084625,32.25,129,161.25,225.75,96.75,9,12,18,21
2313,93,362,Meat Consumer,4,1.6285472847902678,18.1,72.4,90.5,126.7,54.3,13.95,18.6,27.9,32.55
2316,45,502,Meat Consumer,6,3.660598489449846,25.1,100.4,125.5,175.7,75.3,6.75,9,13.5,15.75
2319,28,254,Meat Consumer,1,2.0947487717759086,12.7,50.8,63.5,88.9,38.1,4.2,5.6,8.4,9.8
2322,64,650,Meat Consumer,1,2.874291985663472,32.5,130,162.5,227.5,97.5,9.6,12.8,19.2,22.4
2325,19,875,Meat Consumer,9,2.6808448400713654,43.75,175,218.75,306.25,131.25,2.85,3.8,5.7,6.65
2328,11,647,Meat Consumer,1,2.6738373668295266,32.35,129.4,161.75,226.45,97.05,1.65,2.2,3.3,3.85
2331,46,647,Meat Consumer,7,1.243374884449669,32.35,129.4,161.75,226.45,97.05,6.9,9.2,13.8,16.1
2334,8,845,Meat Consumer,10,0.5001020599886187,42.25,169,211.25,295.75,126.75,1.2,1.6,2.4,2.8
2337,88,786,Meat Consumer,2,0.9134559366280549,39.3,157.2,196.5,275.1,117.9,13.2,17.6,26.4,30.8
2340,83,647,Meat Consumer,9,3.2672706748856353,32.35,129.4,161.75,226.45,97.05,12.45,16.6,24.9,29.05
2343,81,572,Meat Consumer,2,5.173534205608026,28.6,114.4,143,200.2,85.8,12.15,16.2,24.3,28.35
2346,75,149,Meat Consumer,8,2.6889309380412207,7.45,29.8,37.25,52.15,22.35,11.25,15,22.5,26.25
2349,1,548,Meat Consumer,4,1.2815170912266995,27.4,109.6,137,191.8,82.2,0.15,0.2,0.3,0.35
2352,97,705,Meat Consumer,2,3.071593048647265,35.25,141,176.25,246.75,105.75,14.55,19.4,29.1,33.95
2355,30,499,Meat Consumer,4,2.019094341418144,24.95,99.8,124.75,174.65,74.85,4.5,6,9,10.5
2358,58,171,Meat Consumer,7,1.1657044135259693,8.55,34.2,42.75,59.85,25.65,8.7,11.6,17.4,20.3
2361,97,921,Meat Consumer,2,1.9414832236420128,46.05,184.2,230.25,322.35,138.15,14.55,19.4,29.1,33.95
2364,3,988,Meat Consumer,10,2.750164440997228,49.4,197.6,247,345.8,148.2,0.45,0.6,0.9,1.05
2367,57,455,Meat Consumer,7,0.8577338731449209,22.75,91,113.75,159.25,68.25,8.55,11.4,17.1,19.95
2370,57,388,Meat Consumer,10,4.494297068142053,19.4,77.6,97,135.8,58.2,8.55,11.4,17.1,19.95
2373,33,347,Meat Consumer,6,4.031472352875629,17.35,69.4,86.75,121.45,52.05,4.95,6.6,9.9,11.55
2376,63,782,Meat Consumer,6,4.15002570247811,39.1,156.4,195.5,273.7,117.3,9.45,12.6,18.9,22.05
2379,24,928,Meat Consumer,6,1.7927837197866543,46.4,185.6,232,324.8,139.2,3.6,4.8,7.2,8.4
2382,62,675,Meat Consumer,10,1.8383299662089105,33.75,135,168.75,236.25,101.25,9.3,12.4,18.6,21.7
2385,96,950,Meat Consumer,2,3.281226234784259,47.5,190,237.5,332.5,142.5,14.4,19.2,28.8,33.6
2388,36,239,Meat Consumer,10,1.1549560583739562,11.95,47.8,59.75,83.65,35.85,5.4,7.2,10.8,12.6
2391,97,628,Meat Consumer,2,2.356552941601493,31.4,125.6,157,219.8,94.2,14.55,19.4,29.1,33.95
2394,31,771,Meat Consumer,10,4.942137301917827,38.55,154.2,192.75,269.85,115.65,4.65,6.2,9.3,10.85
2397,45,227,Meat Consumer,3,3.6052235125407455,11.35,45.4,56.75,79.45,34.05,6.75,9,13.5,15.75
2400,74,136,Meat Consumer,10,4.926637358798921,6.8,27.2,34,47.6,20.4,11.1,14.8,22.2,25.9
2403,94,265,Meat Consumer,2,2.831735049595736,13.25,53,66.25,92.75,39.75,14.1,18.8,28.2,32.9
2406,59,495,Meat Consumer,4,2.785554040768603,24.75,99,123.75,173.25,74.25,8.85,11.8,17.7,20.65
2409,95,419,Meat Consumer,10,2.53728664541156,20.95,83.8,104.75,146.65,62.85,14.25,19,28.5,33.25
2412,34,641,Meat Consumer,7,3.369025820538847,32.05,128.2,160.25,224.35,96.15,5.1,6.8,10.2,11.9
2415,92,630,Meat Consumer,2,3.121524475041386,31.5,126,157.5,220.5,94.5,13.8,18.4,27.6,32.2
2418,94,527,Meat Consumer,10,2.730372372692547,26.35,105.4,131.75,184.45,79.05,14.1,18.8,28.2,32.9
2421,8,969,Meat Consumer,8,1.3309337013036644,48.45,193.8,242.25,339.15,145.35,1.2,1.6,2.4,2.8
2424,62,610,Meat Consumer,4,3.898561140659693,30.5,122,152.5,213.5,91.5,9.3,12.4,18.6,21.7
2427,54,535,Meat Consumer,8,5.132534462179909,26.75,107,133.75,187.25,80.25,8.1,10.8,16.2,18.9
2430,84,272,Meat Consumer,4,3.2328138955887082,13.6,54.4,68,95.2,40.8,12.6,16.8,25.2,29.4
2433,33,278,Meat Consumer,3,4.910979098091886,13.9,55.6,69.5,97.3,41.7,4.95,6.6,9.9,11.55
2436,36,539,Meat Consumer,3,3.947338923909623,26.95,107.8,134.75,188.65,80.85,5.4,7.2,10.8,12.6
2439,62,695,Meat Consumer,10,2.423799048760694,34.75,139,173.75,243.25,104.25,9.3,12.4,18.6,21.7
2442,94,662,Meat Consumer,2,1.2176581938549869,33.1,132.4,165.5,231.7,99.3,14.1,18.8,28.2,32.9
2445,9,562,Meat Consumer,8,4.737993115188999,28.1,112.4,140.5,196.7,84.3,1.35,1.8,2.7,3.15
2448,88,763,Meat Consumer,1,0.8160510529332067,38.15,152.6,190.75,267.05,114.45,13.2,17.6,26.4,30.8
2451,40,643,Meat Consumer,5,2.639500116339741,32.15,128.6,160.75,225.05,96.45,6,8,12,14
2454,6,617,Meat Consumer,4,4.839798200028321,30.85,123.4,154.25,215.95,92.55,0.9,1.2,1.8,2.1
2457,87,831,Meat Consumer,3,5.067852256577928,41.55,166.2,207.75,290.85,124.65,13.05,17.4,26.1,30.45
2460,94,328,Meat Consumer,7,2.1056273819986333,16.4,65.6,82,114.8,49.2,14.1,18.8,28.2,32.9
2463,36,195,Meat Consumer,7,5.027627469366222,9.75,39,48.75,68.25,29.25,5.4,7.2,10.8,12.6
2466,57,481,Meat Consumer,3,0.9677899519573608,24.05,96.2,120.25,168.35,72.15,8.55,11.4,17.1,19.95
2469,7,145,Meat Consumer,7,4.42538630221019,7.25,29,36.25,50.75,21.75,1.05,1.4,2.1,2.45
2472,35,371,Meat Consumer,6,3.502168746709561,18.55,74.2,92.75,129.85,55.65,5.25,7,10.5,12.25
2475,49,899,Meat Consumer,10,2.354005041371906,44.95,179.8,224.75,314.65,134.85,7.35,9.8,14.7,17.15
2478,65,310,Meat Consumer,1,5.319354868279139,15.5,62,77.5,108.5,46.5,9.75,13,19.5,22.75
2481,15,300,Meat Consumer,4,5.031359377434922,15,60,75,105,45,2.25,3,4.5,5.25
2484,21,676,Meat Consumer,7,0.7827644390301681,33.8,135.2,169,236.6,101.4,3.15,4.2,6.3,7.35
2487,47,919,Meat Consumer,2,1.4419959736013834,45.95,183.8,229.75,321.65,137.85,7.05,9.4,14.1,16.45
2490,90,862,Meat Consumer,2,1.5684268481308168,43.1,172.4,215.5,301.7,129.3,13.5,18,27,31.5
2493,47,944,Meat Consumer,2,2.362433290717467,47.2,188.8,236,330.4,141.6,7.05,9.4,14.1,16.45
2496,26,790,Meat Consumer,8,3.322025767412878,39.5,158,197.5,276.5,118.5,3.9,5.2,7.8,9.1
2499,57,108,Meat Consumer,1,1.411641799263017,5.4,21.6,27,37.8,16.2,8.55,11.4,17.1,19.95
2502,97,805,Meat Consumer,1,1.881362384047482,40.25,161,201.25,281.75,120.75,14.55,19.4,29.1,33.95
2505,10,770,Meat Consumer,7,3.9088198538612247,38.5,154,192.5,269.5,115.5,1.5,2,3,3.5
2508,75,727,Meat Consumer,8,5.049173471060938,36.35,145.4,181.75,254.45,109.05,11.25,15,22.5,26.25
2511,15,429,Meat Consumer,2,3.6972383537948526,21.45,85.8,107.25,150.15,64.35,2.25,3,4.5,5.25
2514,91,125,Meat Consumer,2,4.746926306752529,6.25,25,31.25,43.75,18.75,13.65,18.2,27.3,31.85
2517,38,582,Meat Consumer,1,3.71946277147404,29.1,116.4,145.5,203.7,87.3,5.7,7.6,11.4,13.3
2520,35,681,Meat Consumer,1,3.3726519300875246,34.05,136.2,170.25,238.35,102.15,5.25,7,10.5,12.25
2523,56,180,Meat Consumer,8,1.1541967275692921,9,36,45,63,27,8.4,11.2,16.8,19.6
2526,48,920,Meat Consumer,6,1.3388938551627074,46,184,230,322,138,7.2,9.6,14.4,16.8
2529,8,437,Meat Consumer,4,1.0571741545415447,21.85,87.4,109.25,152.95,65.55,1.2,1.6,2.4,2.8
2532,66,208,Meat Consumer,10,3.7183505936844012,10.4,41.6,52,72.8,31.2,9.9,13.2,19.8,23.1
2535,92,569,Meat Consumer,10,2.641268264621049,28.45,113.8,142.25,199.15,85.35,13.8,18.4,27.6,32.2
2538,4,210,Meat Consumer,1,3.828892975935862,10.5,42,52.5,73.5,31.5,0.6,0.8,1.2,1.4
2541,62,999,Meat Consumer,9,3.9373436526765753,49.95,199.8,249.75,349.65,149.85,9.3,12.4,18.6,21.7
2544,72,532,Meat Consumer,5,3.934265701930361,26.6,106.4,133,186.2,79.8,10.8,14.4,21.6,25.2
2547,14,413,Meat Consumer,5,3.339613381924348,20.65,82.6,103.25,144.55,61.95,2.1,2.8,4.2,4.9
2550,7,405,Meat Consumer,3,4.1792783034334775,20.25,81,101.25,141.75,60.75,1.05,1.4,2.1,2.45
2553,77,601,Meat Consumer,5,0.5676124948309875,30.05,120.2,150.25,210.35,90.15,11.55,15.4,23.1,26.95
2556,99,625,Meat Consumer,1,1.6476377533019622,31.25,125,156.25,218.75,93.75,14.85,19.8,29.7,34.65
2559,42,339,Meat Consumer,3,4.674109587189264,16.95,67.8,84.75,118.65,50.85,6.3,8.4,12.6,14.7
2562,17,614,Meat Consumer,7,1.2364911240830807,30.7,122.8,153.5,214.9,92.1,2.55,3.4,5.1,5.95
2565,65,352,Meat Consumer,3,1.6432344944556712,17.6,70.4,88,123.2,52.8,9.75,13,19.5,22.75
2568,2,423,Meat Consumer,8,2.4701412465274637,21.15,84.6,105.75,148.05,63.45,0.3,0.4,0.6,0.7
2571,15,698,Meat Consumer,1,4.329047938346299,34.9,139.6,174.5,244.3,104.7,2.25,3,4.5,5.25
2574,26,518,Meat Consumer,5,1.8758297394674068,25.9,103.6,129.5,181.3,77.7,3.9,5.2,7.8,9.1
2577,13,381,Meat Consumer,1,4.777815551012679,19.05,76.2,95.25,133.35,57.15,1.95,2.6,3.9,4.55
2580,79,953,Meat Consumer,7,2.002302358017822,47.65,190.6,238.25,333.55,142.95,11.85,15.8,23.7,27.65
2583,52,598,Meat Consumer,5,1.903916259660113,29.9,119.6,149.5,209.3,89.7,7.8,10.4,15.6,18.2
2586,20,577,Meat Consumer,9,2.8775101276327577,28.85,115.4,144.25,201.95,86.55,3,4,6,7
2589,94,101,Meat Consumer,9,1.8144395048835633,5.05,20.2,25.25,35.35,15.15,14.1,18.8,28.2,32.9
2592,26,921,Meat Consumer,4,1.7233070104419004,46.05,184.2,230.25,322.35,138.15,3.9,5.2,7.8,9.1
2595,97,796,Meat Consumer,5,4.165000235946242,39.8,159.2,199,278.6,119.4,14.55,19.4,29.1,33.95
2598,71,299,Meat Consumer,3,1.142904120127496,14.95,59.8,74.75,104.65,44.85,10.65,14.2,21.3,24.85
2601,15,171,Meat Consumer,7,3.178402798773536,8.55,34.2,42.75,59.85,25.65,2.25,3,4.5,5.25
2604,89,999,Meat Consumer,10,1.5080315039775023,49.95,199.8,249.75,349.65,149.85,13.35,17.8,26.7,31.15
2607,61,623,Meat Consumer,9,1.641636050561835,31.15,124.6,155.75,218.05,93.45,9.15,12.2,18.3,21.35
2610,83,173,Meat Consumer,5,3.019251703453885,8.65,34.6,43.25,60.55,25.95,12.45,16.6,24.9,29.05
2613,43,879,Meat Consumer,10,1.1047118970531462,43.95,175.8,219.75,307.65,131.85,6.45,8.6,12.9,15.05
2616,77,391,Meat Consumer,9,4.234868902384282,19.55,78.2,97.75,136.85,58.65,11.55,15.4,23.1,26.95
2619,51,133,Meat Consumer,2,3.192827343926007,6.65,26.6,33.25,46.55,19.95,7.65,10.2,15.3,17.85
2622,66,261,Meat Consumer,3,4.340730593018218,13.05,52.2,65.25,91.35,39.15,9.9,13.2,19.8,23.1
2625,63,547,Meat Consumer,4,4.318583440996745,27.35,109.4,136.75,191.45,82.05,9.45,12.6,18.9,22.05
2628,7,249,Meat Consumer,7,1.5445746851644881,12.45,49.8,62.25,87.15,37.35,1.05,1.4,2.1,2.45
2631,43,510,Meat Consumer,2,2.8352927678800652,25.5,102,127.5,178.5,76.5,6.45,8.6,12.9,15.05
2634,5,430,Meat Consumer,4,4.110325875092952,21.5,86,107.5,150.5,64.5,0.75,1,1.5,1.75
2637,17,326,Meat Consumer,9,5.0582404165680845,16.3,65.2,81.5,114.1,48.9,2.55,3.4,5.1,5.95
2640,50,571,Meat Consumer,5,5.451062250648065,28.55,114.2,142.75,199.85,85.65,7.5,10,15,17.5
2643,65,441,Meat Consumer,1,0.7666702824904399,22.05,88.2,110.25,154.35,66.15,9.75,13,19.5,22.75
2646,42,269,Meat Consumer,7,5.242112376574694,13.45,53.8,67.25,94.15,40.35,6.3,8.4,12.6,14.7
2649,13,998,Meat Consumer,7,1.3652552802130375,49.9,199.6,249.5,349.3,149.7,1.95,2.6,3.9,4.55
2652,44,428,Meat Consumer,10,3.4883552567858307,21.4,85.6,107,149.8,64.2,6.6,8.8,13.2,15.4
2655,48,637,Meat Consumer,3,3.970028303460521,31.85,127.4,159.25,222.95,95.55,7.2,9.6,14.4,16.8
2658,80,143,Meat Consumer,6,1.6919383426699088,7.15,28.6,35.75,50.05,21.45,12,16,24,28
2661,15,766,Meat Consumer,10,2.702999735933649,38.3,153.2,191.5,268.1,114.9,2.25,3,4.5,5.25
2664,81,255,Meat Consumer,2,3.0322899573469924,12.75,51,63.75,89.25,38.25,12.15,16.2,24.3,28.35
2667,83,534,Meat Consumer,10,2.5936047857851166,26.7,106.8,133.5,186.9,80.1,12.45,16.6,24.9,29.05
2670,98,780,Meat Consumer,6,4.439059102081715,39,156,195,273,117,14.7,19.6,29.4,34.3
2673,27,665,Meat Consumer,7,4.1720000155246755,33.25,133,166.25,232.75,99.75,4.05,5.4,8.1,9.45
2676,18,618,Meat Consumer,1,1.171706013932944,30.9,123.6,154.5,216.3,92.7,2.7,3.6,5.4,6.3
